type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240211T145704.000Z,#UQJ9LUP,1,#PLUCPQ2J,0,2,Evol Knight,Evol Archers,Minions,Goblin Giant,Lightning,Arrows,Bowler,Fisherman,Cannoneer,2,Evol Bats,Evol Knight,Miner,Spear Goblins,Bomb Tower,Mother Witch,Wall Breakers,Poison,Cannoneer
pathOfLegend,20240211T145305.000Z,#UQJ9LUP,1,#82YPRLY0,0,2,Evol Knight,Evol Archers,Minions,Goblin Giant,Lightning,Arrows,Bowler,Fisherman,Cannoneer,2,Evol Bomber,Evol Knight,Poison,Tornado,Inferno Tower,Skeletons,Goblin Drill,Royal Delivery,Tower Princess
pathOfLegend,20240212T112052.000Z,#UR9JLYJJ2,2,#80LLCGLG,1,2,Evol Knight,Evol Bats,Bowler,Little Prince,Fisherman,Giant,Lightning,Arrows,Tower Princess,2,Evol Bomber,Evol Skeletons,Royal Delivery,Goblin Drill,Poison,Bandit,Wall Breakers,Tesla,Cannoneer
pathOfLegend,20240212T034052.000Z,#UR9JLYJJ2,1,#2CVV890L,0,2,Evol Knight,Evol Bats,Bowler,Little Prince,Fisherman,Giant,Lightning,Arrows,Tower Princess,1,Evol Knight,Tombstone,Fisherman,Arrows,Fireball,Bowler,Mega Minion,Graveyard,Tower Princess
pathOfLegend,20240212T033045.000Z,#VPQLV0GPC,1,#UR9JLYJJ2,0,1,Evol Barbarians,Guards,Balloon,Lava Hound,Zap,Fireball,Skeleton Dragons,Mega Minion,Tower Princess,2,Evol Knight,Evol Bats,Bowler,Little Prince,Fisherman,Giant,Lightning,Arrows,Tower Princess
pathOfLegend,20240212T032652.000Z,#UR9JLYJJ2,1,#YLLCPV920,0,2,Evol Knight,Evol Bats,Bowler,Little Prince,Fisherman,Giant,Lightning,Arrows,Tower Princess,2,Evol Bomber,Evol Knight,Ice Spirit,The Log,Inferno Tower,Miner,Poison,Royal Delivery,Tower Princess
pathOfLegend,20240212T032309.000Z,#9Q9QR8UJC,1,#UR9JLYJJ2,0,2,Evol Bats,Evol Firecracker,Wall Breakers,The Log,Ice Spirit,Goblins,Bomb Tower,Miner,Tower Princess,2,Evol Knight,Evol Bats,Bowler,Little Prince,Fisherman,Giant,Lightning,Arrows,Tower Princess
pathOfLegend,20240212T011123.000Z,#UR9JLYJJ2,1,#PL2YGUQ2,0,2,Evol Knight,Evol Bats,Bowler,Little Prince,Fisherman,Giant,Lightning,Arrows,Tower Princess,2,Evol Knight,Evol Bats,Goblin Giant,Little Prince,Fireball,Rage,Arrows,Mini P.E.K.K.A,Cannoneer
pathOfLegend,20240212T005806.000Z,#UR9JLYJJ2,2,#LQLRPRU,1,2,Evol Knight,Evol Bats,Bowler,Little Prince,Fisherman,Giant,Lightning,Arrows,Tower Princess,2,Evol Knight,Evol Bomber,Golem,Lumberjack,Electro Dragon,Baby Dragon,Arrows,Tornado,Cannoneer
pathOfLegend,20240212T003355.000Z,#UR9JLYJJ2,1,#2Y80VRPU,0,2,Evol Knight,Evol Archers,Bowler,Minions,Fisherman,Giant,Lightning,Arrows,Tower Princess,1,Evol Knight,Barbarian Barrel,Tornado,Graveyard,Poison,Baby Dragon,Little Prince,Tombstone,Cannoneer
